RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301001,GSOR301001,Agostano,Italy,NSFTV1,IRGC3135,1882627,6.1,16,0,6,2,2,75,2,5.8,3.1,30.75,4,111,5,8.4,8.06,16
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301109,GSOR301109,O-Luen-Cheung,Taiwan,NSFTV117,IRGC8179,1882732,7,22,0,1.8,2,3,83,5,5.5,2.6,21.77,6,135,7,10,7.9,0
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301110,GSOR301110,Oro,Chile,NSFTV118,PI439118,1882733,7,25,0,3,2,2,73,2,5.6,3.1,20.64,3,107,3,7.5,7.85,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301111,GSOR301111,Oryzica Llanos 5,Colombia,NSFTV119,PI584668,1882734,7,24,0,6,2,6,114,2,7.3,2.2,23.26,2,91,3,7.4,9.94,21
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301112,GSOR301112,OS6,Nigeria,NSFTV120,PI458474,1882735,5.8,25,0,1,2,4,93,2,6.8,2.6,13.29,6,135,3,9.3,9.17,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301113,GSOR301113,Ostiglia,Argentina,NSFTV121,CIor8,1882736,6.5,16,0,4,2,3,84,2,5.4,3.1,23.73,4,114,3,7.9,7.5,16
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301114,GSOR301114,Padi Kasalle,Indonesia,NSFTV122,IRGC8261,1882737,7,25,9,3,2,5,107,2,5.8,2.7,19.37,9,160,5,7.7,7.65,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301115,GSOR301115,Pagaiyahan,Taiwan,NSFTV123,IRGC8267,1882738,6.2,25,1,4,2,4,92,2,5.4,2.7,22.87,6,132,5,7.7,7.51,24
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301116,GSOR301116,Pao-Tou-Hung,China,NSFTV125,IRGC51400,1882739,6,27,0,1.5,2,4,93,3,5.9,2.6,17.37,8,153,7,7.7,8.21,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301117,GSOR301117,Pappaku,Taiwan,NSFTV126,IRGC8268,1882740,6.4,0,0,7.5,2,5,100,4,5.3,2.6,23.46,7,144,5,7.2,7.45,25
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301119,GSOR301119,Pato De Gallinazo,Australia,NSFTV128,PI392542,1882741,6.9,15,0,4.5,2,3,81,2,5.7,2.8,34.12,4,117,3,9.9,7.7,16
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301120,GSOR301120,Peh-Kuh,Taiwan,NSFTV129,IRGC8238,1882742,6.2,20,0,1,2,3,89,2,5.5,2.6,27.7,6,136,5,9.2,7.63,26
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301121,GSOR301121,Peh-Kuh-Tsao-Tu,Taiwan,NSFTV130,IRGC8237,1882743,5.4,,,,2,3,88,2,5.4,2.7,,7,144,7,,7.54,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301122,GSOR301122,Phudugey,Bhutan,NSFTV131,PI584566,1882744,6,23,1,1.5,2,3,81,2,5.9,2.3,23.53,7,140,5,8,8.35,27
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301123,GSOR301123,Rathuwee,Sri Lanka,NSFTV132,PI584605,1882745,6.5,26,0,7,2,5,105,3,6,2.3,12.53,5,129,5,9.6,8.33,26
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301124,GSOR301124,Rikuto Kemochi,Japan,NSFTV133,IRGC2719,1882746,7,21,9,5,2,4,90,2,5,3,20.84,4,119,3,8.2,7.32,0
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301125,GSOR301125,Romeo,Italy,NSFTV134,PI433512,1882747,6.3,13,0,6,2,3,82,2,6.2,3.3,23.67,4,111,5,8.9,8.65,15
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301126,GSOR301126,RT 1031-69,Zaire,NSFTV135,PI653090,1882748,5.6,23,0,1,2,4,93,2,6.7,2.7,10.1,2,99,3,0,9.05,19
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301127,GSOR301127,RTS12,,NSFTV136,,1882749,,25,,1,,,,,,,21.92,1,88,1,8.8,,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301128,GSOR301128,RTS14,Vietnam,NSFTV137,IRGC8178,1882750,5.4,19,0,6,2,3,82,2,5.9,2.5,23.81,6,130,7,7.7,8.12,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301129,GSOR301129,RTS4,Vietnam,NSFTV138,PI653091,1882751,7,18,0,4.5,2,8,130,5,5.1,2.4,27.51,6,139,3,7.4,7.21,23.37
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301130,GSOR301130,S4542A3-49B-2B12,United States,NSFTV139,IRGC1923,1882752,5,23,0,1,2,4,90,2,6.9,2,18.58,3,107,3,10.5,9.05,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301131,GSOR301131,Saturn,United States,NSFTV140,CIor9540,1882753,6.5,,0,,2,3,82,2,6,2.6,,3,100,3,,8.25,13
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301132,GSOR301132,Seratoes Hari,Indonesia,NSFTV141,IRGC8260,1882754,6.9,22,0,2.8,2,5,101,2,5.6,2,15.12,5,129,3,7.5,8.08,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301133,GSOR301133,Shai-Kuh,China,NSFTV142,IRGC8197,1882755,7,24,1,2.5,4,6,112,2,5.8,2.4,34.56,9,194,9,,8.16,24
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301134,GSOR301134,Shinriki,Japan,NSFTV143,CIor1642,1882756,7,23,0,4.5,2,4,96,2,5.3,2.7,25.02,2,98,,8,7.38,17
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301135,GSOR301135,Shoemed,United States,NSFTV144,PI392539,1882757,7,15,0,5.5,2,4,93,2,5.4,2.9,24.47,3,104,3,8.4,7.47,17.91
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301136,GSOR301136,Short Grain,Thailand,NSFTV145,IRGC5075,1882758,7,16,0,1.5,2,4,97,2,6.2,2.3,23.3,8,157,3,8.3,8.73,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301137,GSOR301137,Shuang-Chiang,Taiwan,NSFTV146,IRGC8242,1882759,,26,0,3,,,,,,,17.6,1,88,1,9.1,,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301138,GSOR301138,Sinampaga Selection,Philippines,NSFTV147,IRGC3967,1882760,6.6,28,0,2.5,2,5,107,4,6,2,23.62,3,106,1,8.1,7.85,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301139,GSOR301139,Sintane Diofor,Burkina Faso,NSFTV148,IRGC5418,1882761,7,18,0,6.5,2,9,160,3,6.7,2.7,29.38,3,107,3,10,,23.52
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301140,GSOR301140,Sinaguing,Philippines,NSFTV149,CIor3337,1882762,5.9,19,0,5.5,2,5,104,2,7,2.4,27.31,7,141,3,10.4,9.35,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301141,GSOR301141,Sultani,Egypt,NSFTV150,CIor1658,1882763,6.4,24,0,1,2,3,84,2,6.1,2.7,21.25,3,108,3,8.1,8.27,15
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301142,GSOR301142,Suweon,Korea,NSFTV151,PI597021,1882764,6.3,19,0,2,2,4,90,4,5.1,2.9,25.14,1,81,3,8,7.41,15
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301143,GSOR301143,T 1,India,NSFTV152,IRGC6294,1882765,5.5,20,1,6.5,2,3,83,4,6.8,1.8,25.58,8,154,5,8,9.39,27
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301144,GSOR301144,T26,India,NSFTV153,PI653094,1882766,5.9,,7,,2,3,84,2,7.1,2.1,14.88,7,144,5,,9.5,27
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301145,GSOR301145,Ta Hung Ku,China,NSFTV154,IRGC1107,1882767,5.4,19,9,1.8,2,2,77,2,6.3,2.9,24.35,4,113,3,9.4,8.57,18
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301146,GSOR301146,Ta Mao Tsao,China,NSFTV155,IRGC8194,1882768,4.8,24,9,1,2,3,83,3,5.4,3,22.26,4,117,5,7.7,7.52,18
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301147,GSOR301147,Taichung Native 1,Taiwan,NSFTV156,PI271672,1882769,7,26,0,8,2,4,94,2,5.4,2.7,13.15,2,98,5,7.6,7.39,24
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301148,GSOR301148,Tainan Iku 487,Taiwan,NSFTV157,PI215936,1882770,7,27,0,1,2,3,88,3,5.3,2.9,17.37,2,98,3,7.4,7.4,18
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301149,GSOR301149,Taipei 309,Taiwan,NSFTV158,PI366153,1882771,7,20,1,6.5,2,3,82,2,5,3,23.9,4,111,3,7.2,6.95,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301150,GSOR301150,Tam Cau 9A,Vietnam,NSFTV159,IRGC8228,1882772,,19,0,6,2,9,146,6,5.3,2,24.27,4,110,1,8.8,7.74,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301151,GSOR301151,NSF-TV 160,Unknown,NSFTV160,GSOR301151,1882773,4.9,27,1,7,2,3,83,4,6.1,2.6,23.82,6,134,7,8.6,8.38,18
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301152,GSOR301152,TeQing,China,NSFTV161,PI536047,1882774,5.9,22,0,4.5,4,4,97,2,5.6,2.6,21.07,2,96,5,8.9,7.68,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301153,GSOR301153,TKM6,India,NSFTV162,IRGC237,1882775,7,28,0,6,2,5,111,2,5.8,2.1,24.51,5,129,5,7.7,8.09,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301154,GSOR301154,Taducan,Philippines,NSFTV163,PI280681,1882776,6.8,11,0,6.5,2,5,103,4,5.7,2.2,30.25,7,144,9,9.7,7.76,26
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301155,GSOR301155,Tondok,Indonesia,NSFTV164,IRGC3575,1882777,6.6,22,9,4.5,2,5,105,2,6.3,2.7,23.83,4,111,3,8.9,8.88,21
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301156,GSOR301156,Trembese,Indonesia,NSFTV165,IRGC43675,1882778,5.4,25,9,1,2,3,85,2,5.6,2.7,25.58,6,135,5,7.8,7.7,19
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301157,GSOR301157,Tsipala 421,Madagascar,NSFTV166,PI653096,1882779,6.4,23,0,1,2,5,104,6,6.3,2.4,24.26,9,161,5,10.5,8.78,28
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301158,GSOR301158,B6616A4-22-Bk-5-4,United States,NSFTV167,CIorÌ_ 9881,1882780,6.1,18,0,3.5,2,3,88,2,7.1,2.1,25.34,2,90,3,7.6,9.16,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301159,GSOR301159,Vary Vato 462,Madagascar,NSFTV168,PI653097,1882781,6.4,23,0,2,2,5,101,6,6.4,2.6,30.6,8,159,5,9,8.78,28
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301160,GSOR301160,WC 6,China,NSFTV169,CIor 5309,1882782,6.7,23,0,5,1,3,86,7,7.7,2.7,23.16,7,144,7,9.8,10.57,0
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301161,GSOR301161,Wells,United States,NSFTV170,PI612439,1882783,5.9,14,0,7.5,2,3,89,2,7.2,2.2,27.02,2,98,1,7.6,9.31,22.85
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301162,GSOR301162,ZHE 733,China,NSFTV171,PI629016,1882784,3.7,27,0,4,2,3,71,2,6.4,2.5,15.58,1,87,5,8,8.88,25
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301163,GSOR301163,Zhenshan 2,China,NSFTV172,PI602624,1882785,5.6,22,0,7.5,2,2,74,2,5.6,2.7,28.87,1,86,3,8.7,7.88,21
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301164,GSOR301164,Nipponbare,,NSFTV173,,1882786,6.6,19,0,8,2,4,91,2,5.2,2.9,25.89,2,94,3,8,,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301165,GSOR301165,Azucena,Philippines,NSFTV174,IRGC328,1882787,6.2,19,0,8,2,5,101,2,7.4,2.4,24.65,8,152,3,7.4,9.85,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301167,GSOR301167,583,Ecuador,NSFTV176,PI241372,1882788,6.5,18,0,4,3,4,99,2,6.8,2.5,26.15,6,132,3,7.4,9.1,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301168,GSOR301168,68-2,France,NSFTV177,PI330641,1882789,6.4,24,0,1,2,2,76,2,5.8,2.7,26.89,2,90,5,7.6,7.96,13
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301169,GSOR301169,ARC 6578,India,NSFTV178,PI373403,1882790,5.7,19,0,8,2,3,88,4,5,2.3,28.91,9,160,7,8.8,6.79,28
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301170,GSOR301170,Bellardone,France,NSFTV179,PI224942,1882791,6.9,23,0,2.5,2,2,72,4,5.4,3,28.27,2,97,5,7.7,7.49,15
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301171,GSOR301171,Benllok,Peru,NSFTV180,PI130960,1882792,6.9,17,0,4.5,2,2,79,2,5.2,3.1,25.2,4,113,5,7.1,7.19,18
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301172,GSOR301172,Bergreis,Austria,NSFTV181,PI163336,1882793,7,20,0,6,2,5,107,2,5.4,2.9,22.66,5,126,5,8.3,7.52,19
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301173,GSOR301173,Blue Rose Supreme,United States,NSFTV182,CIor5793,1882794,7,24,0,1,2,5,107,2,6.3,2.8,20.85,5,128,3,8.2,8.54,18
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301174,GSOR301174,Boa Vista,El Salvador,NSFTV183,PI199542,1882795,5.5,23,0,1.5,2,4,94,2,6.5,2.6,21.95,5,122,3,8.1,8.69,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301175,GSOR301175,Bombon,Spain,NSFTV184,PI402794,1882796,6.9,23,0,4.5,2,3,84,6,5.3,3.2,18.32,4,118,5,9.1,7.37,20
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301176,GSOR301176,British Honduras Creole,,NSFTV185,,1882797,5.7,19,0,4,2,4,93,2,6.9,2.7,26.02,5,127,3,9.4,,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301177,GSOR301177,Bul Zo,South Korea,NSFTV186,PI162177,1882798,6.6,19,0,3,2,3,88,2,5.3,3,25.18,3,107,5,0,7.43,17
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301178,GSOR301178,C57-5043,United States,NSFTV187,CIor9425,1882799,6.7,23,0,2,2,2,76,2,7.3,2.1,23.82,3,106,3,8.4,9.69,20
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301179,GSOR301179,Coppocina,Bulgaria,NSFTV188,PI373899,1882800,6.4,16,0,1.5,2,5,102,4,5.6,2.7,38.55,5,120,1,8.2,7.41,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301180,GSOR301180,Criollo La Fria,Venezuela,NSFTV189,PI161568,1882801,5.8,,,,2,3,80,2,5.3,2.8,,7,142,5,,7.46,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301181,GSOR301181,Delrex,United States,NSFTV190,CIor8320,1882802,6.2,21,1,0.5,2,6,112,4,6,2.2,11.44,4,111,5,9.8,8.36,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301182,GSOR301182,Dom Zard,Iran,NSFTV191,PI584608,1882803,5,22,1,2.5,2,3,83,2,7,2.4,26.48,8,152,5,9.8,9.52,20
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301183,GSOR301183,Erythroceros Hokkaido,Poland,NSFTV192,PI265114,1882804,6.9,21,9,2,2,0,56,7,5.6,3,22.4,2,94,5,0,8.15,19
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301184,GSOR301185,HG 24,Burkina Faso,NSFTV194,PI548068,1882805,5.6,28,0,2,2,5,102,2,6.4,2.7,23.24,4,118,3,6.8,,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301186,GSOR301186,IRAT 13,Cote D'Ivoire,NSFTV195,PI584559,1882806,3.3,25,0,2,2,4,92,2,7.3,2.9,31.86,2,96,3,9.2,10.29,17
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301187,GSOR301187,JM70,Mali,NSFTV196,PI590403,1882807,,21,,1.5,5,6,116,,,,30.05,3,102,3,9,,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301188,GSOR301188,Kaukkyi Ani,Myanmar,NSFTV197,PI584567,1882808,7,23,0,3.5,2,7,125,5,4.1,2.7,22.52,3,100,3,7.7,5.89,21
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301189,GSOR301189,Leah,Bulgaria,NSFTV198,CIor9979,1882809,5.3,16,0,8,2,3,85,2,7.3,2.3,38.15,2,91,5,9,9.72,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301190,GSOR301190,Mojito Colorado,Bolivia,NSFTV199,PI242804,1882810,6.2,15,0,7,2,3,83,3,4.9,2.8,33.99,5,124,3,10,6.8,25
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301191,GSOR301191,P 737,Pakistan,NSFTV200,PI430956,1882811,5.9,27,0,4.5,5,5,104,2,5.8,2.4,24.07,6,137,5,7.5,8.03,28
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301192,GSOR301192,Pate Blanc Mn 1,Cote D'Ivoire,NSFTV201,PI584612,1882812,6,23,0,2,2,5,106,2,6.8,3,20.98,4,111,3,7.6,9.35,24
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301193,GSOR301193,Pratao,Brazil,NSFTV202,PI460635,1882813,5.4,23,0,3.5,2,4,93,2,7.1,2.6,18.37,5,127,3,7.5,9.38,21
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301194,GSOR301194,Radin Ebos 33,Malaysia,NSFTV203,PI392705,1882814,5.7,25,0,1,2,3,82,2,5.8,2.4,22.84,7,144,7,7.5,7.88,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301195,GSOR301195,Razza 77,Italy,NSFTV204,PI215482,1882815,6.1,25,0,3,2,2,77,2,6.9,3.2,22.24,4,113,5,7.6,9.62,16
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301196,GSOR301196,Rinaldo Bersani,Italy,NSFTV205,PI167928,1882816,6,0,1,4.5,2,2,78,4,7,3,30.11,4,115,3,9.7,9.48,16
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301197,GSOR301197,Rojofotsy 738,Madagascar,NSFTV206,PI596811,1882817,6.6,13,0,6,4,5,101,3,6.4,2.7,30.19,9,188,5,8,8.71,27
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301198,GSOR301198,Sigadis,Indonesia,NSFTV207,PI400322,1882818,6.3,23,0,2.3,2,6,119,2,6.4,2.5,24.27,5,127,3,8.6,8.45,22.34
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301199,GSOR301199,SLO 17,India,NSFTV208,PI414682,1882819,7,23,0,4,2,6,113,2,6,2.4,32.72,7,141,5,8.7,8,23
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301200,GSOR301200,Tchibanga,Gabon,NSFTV209,PI373203,1882820,5.6,19,0,8.5,2,3,85,2,5.5,2.7,22.43,1,89,5,7.4,7.45,25
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301201,GSOR301201,Thavalu,Sri Lanka,NSFTV210,PI439024,1882821,7,14,5,8.5,5,6,111,5,5.9,2.5,21.77,7,144,5,8.6,8.16,24
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301202,GSOR301202,Tokyo Shino Mochi,Japan,NSFTV211,PI157372,1882822,7,12,1,6,2,2,70,3,6.1,3,23.23,3,101,3,9,8.92,0
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301204,GSOR301204,WC 3397,Jamaica,NSFTV213,PI220486,1882823,2,18,0,7.5,2,3,83,2,6.8,2.7,30.73,5,120,3,8.5,9.41,13
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301205,GSOR301205,WC 4419,Honduras,NSFTV214,PI303646,1882824,6,19,0,7,2,4,99,2,7.1,2.2,28.02,5,123,5,10.7,9.4,22
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301206,GSOR301206,WC 4443,Bolivia,NSFTV215,PI291608,1882825,5.8,17,0,5,2,5,104,2,6.6,3,22.01,4,112,1,8.4,8.91,21.58
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301207,GSOR301207,Yabani Montakhab 7,Egypt,NSFTV216,PI226308,1882826,7,20,0,7.5,2,5,109,2,5.1,2.9,24.35,3,103,3,9,7.01,18
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301208,GSOR301208,YRL-1,Australia,NSFTV217,PI376718,1882827,6.4,18,0,1.5,2,3,80,2,7,2.1,32.58,5,121,3,9.1,9.37,14
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301209,GSOR301209,PI 298967-1,Australia,NSFTV218,CIor12498,1882828,3.1,17,0,8,2,3,86,2,7.1,2.2,27.94,4,114,5,11,9.47,13
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301210,GSOR301210,Nucleoryza,Austria,NSFTV219,PI435977,1882829,6.3,14,0,5,2,0,56,2,6.6,2.9,32.3,1,88,5,8.8,9.02,17
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301211,GSOR301211,Azerbaidjanica,Azerbaijan,NSFTV220,PI439621,1882830,7,13,9,1,3,4,63,5,5.8,3,36.95,2,95,3,8.8,8.01,18
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301212,GSOR301212,Sadri Belyi,Azerbaijan,NSFTV221,PI266123,1882831,5.7,25,0,7,2,2,73,3,6,2.4,29.89,4,117,5,8.3,8.33,16
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301213,GSOR301213,Paraiba Chines Nova,Brazil,NSFTV222,PI388554,1882832,5.5,27,0,6,2,3,80,3,5.8,2.5,23.95,7,143,7,8.5,8.06,20
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301214,GSOR301214,Priano Guaira,,NSFTV223,,1882833,4.8,18,1,8,1,3,86,3,7.3,2.6,33.95,5,121,5,8.8,,
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301215,GSOR301215,Karabaschak,Bulgaria,NSFTV224,PI439674,1882834,6.4,24,9,1,5,4,90,3,5.8,3,21.26,4,111,3,9.7,8.12,17
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301216,GSOR301216,Biser 1,Bulgaria,NSFTV225,PI350295,1882835,6.1,14,0,5.5,1,2,77,2,5.7,3.3,24.18,3,103,3,7.9,7.94,14
RICE,NSF.PROJECT.OBS,Oryza sativa,GSOR301217,GSOR301217,IRAT 44,,NSFTV226,,1882836,3.1,14,0,6,2,2,79,2,6.9,3,20.74,3,100,3,7.9,,
